date,value,return,cum_return,rolling_max,drawdown
2025-11-28,1042198.1406502061,0.0037821426698860794,0.042198140650206106,1108103.8512737434,-0.05947611367633097
2025-12-01,1044305.341650206,0.002021881365749989,0.04430534165020594,1108103.8512737434,-0.057574485956530426
2025-12-02,1039252.5338591766,-0.0048384390939196775,0.039252533859176486,1108103.8512737434,-0.062134354406785657
2025-12-03,1034483.5288591766,-0.004588879838753668,0.03448352885917649,1108103.8512737434,-0.06643810715930802
2025-12-04,1033896.7388591765,-0.000567229910994449,0.033896738859176434,1108103.8512737434,-0.06696765138869187
2025-12-05,1039106.9858591765,0.005039426863604479,0.03910698585917638,1108103.8512737434,-0.06226570310648809
2025-12-08,1045923.8968591765,0.006560355278877772,0.045923896859176416,1108103.8512737434,-0.05611383296167805
2025-12-09,1046403.9056054696,0.00045893276531350224,0.046403905605469475,1108103.8512737434,-0.055680652672897915
2025-12-10,1045638.9196054696,-0.0007310618738157748,0.0456389196054694,1108103.8512737434,-0.056371008544435317
2025-12-11,1038331.5356054695,-0.006988439185830253,0.038331535605469425,1108103.8512737434,-0.06296550236520887
2025-12-12,1043837.9696054694,0.00530315589113739,0.043837969605469373,1108103.8512737434,-0.05799626234887795
2025-12-15,1039879.2056054694,-0.003792508143286133,0.039879205605469314,1108103.8512737434,-0.06156881919492577
2025-12-16,1027950.6318742225,-0.01147111478616547,0.02795063187422242,1108103.8512737434,-0.07233367098885755
2025-12-17,1044538.6038742225,0.016136934484641374,0.04453860387422237,1108103.8512737434,-0.057363980213997044
2025-12-18,1038339.6318742225,-0.005934650932964858,0.0383396318742224,1108103.8512737434,-0.06295819594826632
2025-12-19,1043858.0368742225,0.005314643523756324,0.043858036874222295,1108103.8512737434,-0.057978152792873786
2025-12-22,1054322.1948742224,0.010024502978713823,0.054322194874222296,1108103.8512737434,-0.04853485197953251
2025-12-23,1051878.6468742224,-0.002317648259592464,0.05187864687422228,1108103.8512737434,-0.05074001352390504
2025-12-24,1062361.1618742226,0.00996551743982077,0.06236116187422236,1108103.8512737434,-0.04128014657375349
2025-12-25,1069514.8378742223,0.006733751436638791,0.06951483787422208,1108103.8512737434,-0.034824365383410424
2025-12-26,1073777.0538742226,0.003985186412627906,0.0737770538742224,1108103.8512737434,-0.03097796055853691
2025-12-29,1073138.9548742224,-0.0005942565057596161,0.07313895487422228,1108103.8512737434,-0.03155380820969946
2025-12-30,1072727.516662759,-0.00038339695860878376,0.072727516662759,1108103.8512737434,-0.03192510753420812
2025-12-31,1074380.3006627588,0.0015407304970991298,0.0743803006627588,1108103.8512737434,-0.0304335650239101
2026-01-05,1092970.9346627588,0.0173035879274146,0.09297093466275896,1108103.8512737434,-0.013656586964831508
2026-01-06,1111607.2700624068,0.017051080507825445,0.1116072700624069,1111607.2700624068,0.0
2026-01-07,1109927.4700624065,-0.0015111452086005173,0.10992747006240666,1111607.2700624068,-0.0015111452086004923
2026-01-08,1114501.1870624064,0.004120735024012667,0.11450118706240664,1114501.1870624064,0.0
2026-01-09,1127722.9410624064,0.011863382608725326,0.12772294106240656,1127722.9410624064,0.0
2026-01-12,1154105.6030624066,0.023394630932262128,0.15410560306240684,1154105.6030624066,0.0
2026-01-13,1119032.6361862049,-0.030389737978167686,0.11903263618620508,1154105.6030624066,-0.030389737978167734
2026-01-14,1128672.5781862051,0.008614531594765884,0.12867257818620526,1154105.6030624066,-0.02203699974137139
2026-01-15,1120655.666186205,-0.0071029563001197005,0.12065566618620527,1154105.6030624066,-0.028983428195342345
2026-01-16,1123308.022186205,0.002366789443028816,0.12330802218620529,1154105.6030624066,-0.026685236424189067
2026-01-19,1124807.236186205,0.001334641941826531,0.12480723618620515,1154105.6030624066,-0.025386209718121815
2026-01-20,1103644.0516129578,-0.018814943478674073,0.1036440516129582,1154105.6030624066,-0.043723513095811704
2026-01-21,1117298.6396129578,0.012372275263971222,0.11729863961295828,1154105.6030624066,-0.03189219717136971
2026-01-22,1130494.777612958,0.011810752767560384,0.13049477761295858,1154105.6030624066,-0.020458115259814592
2026-01-23,1148656.2276129578,0.01606504546473686,0.14865622761295838,1154105.6030624066,-0.004721730346849513
2026-01-26,1127571.8056129576,-0.018355728627194368,0.127571805612958,1154105.6030624066,-0.02299078817314632
2026-01-27,1139307.0996129578,0.010407580201618138,0.13930709961295817,1154105.6030624066,-0.012822486443338619
2026-01-28,1132242.1756129577,-0.006201070810846532,0.13224217561295815,1154105.6030624066,-0.018944044107778873
