date,value,cash,return,cum_return,rolling_max,drawdown
2024-12-27,1306525.2097971602,50223.80979716015,-0.0042909544858557025,0.30652520979715736,1390948.00979716,-0.060694432434114536
2024-12-30,1307560.80979716,50223.80979716015,0.0007926368295338992,0.30756080979715716,1390948.00979716,-0.05994990424707548
2024-12-31,1276307.50979716,50223.80979716015,-0.02390198587004788,0.27630750979715724,1390948.00979716,-0.08241896835289901
2025-01-02,1236446.70979716,50223.80979716015,-0.03123134487106094,0.2364467097971572,1390948.00979716,-0.11107625799941347
2025-01-03,1218922.30979716,50223.80979716015,-0.014173194737098549,0.21892230979715732,1390948.00979716,-0.12367514730121812
2025-01-06,1216113.9097971602,50223.80979716015,-0.0023040024597361652,0.2161139097971574,1390948.00979716,-0.12569420191736402
2025-01-07,1231762.40979716,50223.80979716015,0.012867626851344793,0.23176240979715712,1390948.00979716,-0.1144439611536695
2025-01-08,1226285.4097971602,50223.80979716015,-0.004446474382102328,0.2262854097971574,1390948.00979716,-0.11838156339431577
2025-01-09,1226925.30979716,50223.80979716015,0.0005218197940606295,0.2269253097971573,1390948.00979716,-0.11792151744328615
2025-01-10,1210849.30979716,50223.80979716015,-0.013102672079246425,0.21084930979715732,1390948.00979716,-0.12947910254838604
2025-01-13,1210446.90979716,50223.80979716015,-0.0003323287189779256,0.21044690979715708,1390948.00979716,-0.1297684016430796
2025-01-14,1248584.20979716,50223.80979716015,0.03150679281455715,0.24858420979715712,1390948.00979716,-0.10235019497296721
2025-01-15,1239305.30979716,50223.80979716015,-0.007431537198045568,0.23930530979715714,1390948.00979716,-0.10902111288984395
2025-01-16,1228067.30979716,50223.80979716015,-0.009067983418742376,0.22806730979715706,1390948.00979716,-0.11710049466460835
2025-01-17,1236466.1097971601,50223.80979716015,0.006839038815704024,0.236466109797157,1390948.00979716,-0.1110623106772537
2025-01-20,1244820.9097971602,50223.80979716015,0.006756998783711721,0.2448209097971572,1390948.00979716,-0.10505575979170448
2025-01-21,1251434.10979716,50223.80979716015,0.005312571429312962,0.25143410979715686,1390948.00979716,-0.10030130459034572
2025-01-22,1247475.80979716,50223.80979716015,-0.0031630111158160723,0.247475809797157,1390948.00979716,-0.10314706156481168
2025-01-23,1242555.6097971601,50223.80979716015,-0.0039441245764917365,0.24255560979715707,1390948.00979716,-0.10668436128079277
2025-01-24,1255139.4097971602,50223.80979716015,0.010127353577401799,0.2551394097971569,1390948.00979716,-0.09763743795126076
2025-01-27,1238826.80979716,50223.80979716015,-0.012996643936657448,0.23882680979715687,1390948.00979716,-0.10936512287197821
2025-02-05,1251144.3097971599,50223.80979716015,0.009942874905989996,0.25114430979715663,1390948.00979716,-0.10050965170178255
2025-02-06,1275884.80979716,50223.80979716015,0.019774297661963036,0.2758848097971569,1390948.00979716,-0.08272286181047087
2025-02-07,1292434.2097971602,50223.80979716015,0.012970920159031563,0.29243420979715706,1390948.00979716,-0.07082493328730953
2025-02-10,1302707.5097971603,50223.80979716015,0.007948799190028,0.3027075097971572,1390948.00979716,-0.06343910726962955
2025-02-11,1293206.30979716,50223.80979716015,-0.007293425368738005,0.2932063097971571,1390948.00979716,-0.07026984424403719
2025-02-12,1309962.80979716,50223.80979716015,0.012957329293133535,0.30996280979715696,1390948.00979716,-0.05822302446215075
2025-02-13,1294388.50979716,50223.80979716015,-0.011889116151634571,0.294388509797157,1390948.00979716,-0.06941992031325538
2025-02-14,1307673.80979716,50223.80979716015,0.010263765399217029,0.3076738097971572,1390948.00979716,-0.05986866469016603
2025-02-17,1317482.30979716,50223.80979716015,0.007500723748165905,0.3174823097971573,1390948.00979716,-0.05281699925701274
2025-02-18,1294603.80979716,50223.80979716015,-0.017365318554844467,0.2946038097971573,1390948.00979716,-0.06926513379464821
2025-02-19,1313503.4097971602,50223.80979716015,0.014598752032841,0.3135034097971572,1390948.00979716,-0.055677566274596774
2025-02-20,1317060.9097971602,50223.80979716015,0.0027084056070698637,0.3170609097971573,1390948.00979716,-0.05311995810021304
2025-02-21,1357541.50979716,50223.80979716015,0.030735556494675853,0.35754150979715704,1390948.00979716,-0.024017073078721054
2025-02-24,1352485.30979716,50223.80979716015,-0.00372452699494652,0.352485309797157,1390948.00979716,-0.027652147836646254
2025-02-25,1340313.30979716,50223.80979716015,-0.008999728064939538,0.3403133097971571,1390948.00979716,-0.03640301409064451
2025-02-26,1356707.7097971602,50223.80979716015,0.012231766916110942,0.35670770979715716,1390948.00979716,-0.024616520357934175
2025-02-27,1352908.9097971602,50223.80979716015,-0.002800013571506832,0.35290890979715717,1390948.00979716,-0.027347607338355548
2025-02-28,1309613.5097971603,50223.80979716015,-0.03200171104386562,0.3096135097971573,1390948.00979716,-0.058474148154437966
2025-03-03,1303854.9097971602,50223.80979716015,-0.004397175164214673,0.30385490979715724,1390948.00979716,-0.06261420224663934
2025-03-04,1314528.10979716,50223.80979716015,0.00818588013114141,0.31452810979715706,1390948.00979716,-0.05494087446959599
2025-03-05,1316296.80979716,50223.80979716015,0.001345501847254571,0.31629680979715724,1390948.00979716,-0.05366929567043
2025-03-06,1346586.00979716,50223.80979716015,0.023010919554433462,0.3465860097971569,1390948.00979716,-0.03189335596121184
2025-03-07,1335095.30979716,50223.80979716015,-0.008533209105396011,0.33509530979715696,1390948.00979716,-0.040154412391117965
2025-03-10,1331327.5097971603,50223.80979716015,-0.002822120617420376,0.3313275097971571,1390948.00979716,-0.04286321241344897
2025-03-11,1330493.4097971602,50223.80979716015,-0.0006265175126796141,0.330493409797157,1390948.00979716,-0.043462875372901874
2025-03-12,1326858.5097971603,50223.80979716015,-0.002731993990525705,0.326858509797157,1390948.00979716,-0.04607612904909785
2025-03-13,1311115.80979716,50223.80979716015,-0.0118646410930483,0.3111158097971569,1390948.00979716,-0.0573940934080216
2025-03-14,1339031.50979716,50223.80979716015,0.021291559289731143,0.339031509797157,1390948.00979716,-0.03732454386096782
2025-03-17,1335031.30979716,50223.80979716015,-0.002987383023276169,0.3350313097971571,1390948.00979716,-0.04020042417556225
2025-03-18,1343669.30979716,50223.80979716015,0.006470260237801062,0.34366930979715704,1390948.00979716,-0.033990271143847096
2025-03-19,1335979.7097971602,50223.80979716015,-0.0057228366711454814,0.3359797097971571,1390948.00979716,-0.03951858704482834
2025-03-20,1323198.0097971598,50223.80979716015,-0.009567286019591559,0.32319800979715674,1390948.00979716,-0.04870778743907195
2025-03-21,1298820.00979716,50223.80979716015,-0.018423546452988382,0.29882000979715695,1390948.00979716,-0.06623396370755431
2025-03-24,1302395.4097971602,50223.80979716015,0.0027528063727308982,0.30239540979715707,1390948.00979716,-0.06366348661220872
2025-03-25,1293786.6097971601,50223.80979716015,-0.006609974156267073,0.2937866097971571,1390948.00979716,-0.06985264676727121
2025-03-26,1291545.7097971602,50223.80979716015,-0.0017320476058654277,0.2915457097971572,1390948.00979716,-0.07146370626354001
2025-03-27,1301465.80979716,50223.80979716015,0.007680796680094248,0.3014658097971572,1390948.00979716,-0.06433180778126209
2025-03-28,1293214.90979716,50223.80979716015,-0.006339697852904891,0.29321490979715703,1390948.00979716,-0.0702636614105026
2025-03-31,1283978.9097971602,50223.80979716015,-0.007141891057727112,0.28397890979715723,1390948.00979716,-0.07690373705311891
2025-04-01,1293037.2097971602,50223.80979716015,0.007054866657763892,0.2930372097971572,1390948.00979716,-0.07039141600574848
2025-04-02,1290229.5097971603,50223.80979716015,-0.0021713992286737094,0.2902295097971572,1390948.00979716,-0.07240996736800207
2025-04-03,1279600.9097971602,50223.80979716015,-0.008237759188805871,0.27960090979715724,1390948.00979716,-0.08005123068276107
2025-04-07,1174856.20979716,50223.80979716015,-0.08185731910475436,0.17485620979715732,1390948.00979716,-0.15535577065278838
2025-04-08,1183703.70979716,50223.80979716015,0.007530708801826602,0.18370370979715744,1390948.00979716,-0.14899500092043136
2025-04-09,1207979.6097971601,50223.80979716015,0.020508426052124218,0.20797960979715757,1390948.00979716,-0.13154222782682
2025-04-10,1227151.70979716,50223.80979716015,0.015871211603662116,0.22715170979715738,1390948.00979716,-0.11775875075581453
2025-04-11,1239472.10979716,50223.80979716015,0.01003983444071177,0.23947210979715727,1390948.00979716,-0.10890119467663616
2025-04-14,1243952.2097971602,50223.80979716015,0.003614522637974904,0.2439522097971576,1390948.00979716,-0.10568029787212248
2025-04-15,1236396.1097971601,50223.80979716015,-0.006074268722294551,0.23639610979715764,1390948.00979716,-0.11111263606648963
2025-04-16,1237311.9097971602,50223.80979716015,0.0007407011335147651,0.23731190979715766,1390948.00979716,-0.11045423618845711
2025-04-17,1238953.10979716,50223.80979716015,0.001326423828142742,0.23895310979715734,1390948.00979716,-0.10927432149111406
2025-04-18,1237397.30979716,50223.80979716015,-0.0012557375962796158,0.23739730979715756,1390948.00979716,-0.11039283921358932
2025-04-21,1247673.20979716,50223.80979716015,0.00830444669520447,0.24767320979715746,1390948.00979716,-0.1030051439671664
2025-04-22,1247175.3097971603,50223.80979716015,-0.000399062828383312,0.24717530979715763,1390948.00979716,-0.10336310127146009
2025-04-23,1247922.10979716,50223.80979716015,0.0005987931240565292,0.24792210979715734,1390948.00979716,-0.10282620126172609
2025-04-24,1241347.0097971603,50223.80979716015,-0.0052688384542431965,0.24134700979715773,1390948.00979716,-0.10755326507265779
2025-04-25,1243606.6097971601,50223.80979716015,0.0018202806968288243,0.24360660979715765,1390948.00979716,-0.10592876150812171
2025-04-28,1238632.10979716,50223.80979716015,-0.004000059151190616,0.23863210979715732,1390948.00979716,-0.10950509934746745
2025-04-29,1240445.9097971602,50223.80979716015,0.0014643573226091888,0.24044590979715763,1390948.00979716,-0.10820109661895082
2025-04-30,1249308.30979716,50223.80979716015,0.007144527568678116,0.24930830979715735,1390948.00979716,-0.10182961476802793
2025-05-06,1267371.30979716,50223.80979716015,0.014458400587227915,0.2673713097971573,1390948.00979716,-0.08884350754275924
2025-05-07,1269405.70979716,50223.80979716015,0.001605212288043223,0.26940570979715717,1390948.00979716,-0.08738090794473648
2025-05-08,1272512.70979716,50223.80979716015,0.0024476020361501316,0.27251270979715736,1390948.00979716,-0.08514717959679262
2025-05-09,1261558.50979716,50223.80979716015,-0.008608322664019674,0.26155850979715733,1390948.00979716,-0.09302252786491184
2025-05-12,1271568.80979716,50223.80979716015,0.007934867802215084,0.27156880979715714,1390948.00979716,-0.08582578152393262
2025-05-13,1271284.70979716,50223.80979716015,-0.00022342479448311803,0.27128470979715713,1390948.00979716,-0.08603003071081741
2025-05-14,1280366.6097971601,50223.80979716015,0.0071438757423969435,0.2803666097971571,1390948.00979716,-0.0795007428179331
2025-05-15,1266282.30979716,50223.80979716015,-0.011000208762263264,0.26628230979715717,1390948.00979716,-0.08962642681244411
2025-05-16,1262352.80979716,50223.80979716015,-0.003103178469443746,0.262352809797157,1390948.00979716,-0.09245147848391028
2025-05-19,1262649.40979716,50223.80979716015,0.00023495808596285528,0.2626494097971568,1390948.00979716,-0.09223824262037637
2025-05-20,1269638.9097971602,50223.80979716015,0.005535582518605198,0.269638909797157,1390948.00979716,-0.08721325250516745
2025-05-21,1271143.50979716,50223.80979716015,0.0011850613496402485,0.27114350979715707,1390948.00979716,-0.0861315442102476
2025-05-22,1265009.80979716,50223.80979716015,-0.0048253402961391245,0.26500980979715716,1390948.00979716,-0.09054127049534033
2025-05-23,1257177.9097971602,50223.80979716015,-0.00619117728522256,0.2571779097971574,1390948.00979716,-0.09617189072329696
2025-05-26,1255667.30979716,50223.80979716015,-0.0012015801329533504,0.25566730979715735,1390948.00979716,-0.09725791262300863
2025-05-27,1250259.7097971602,50223.80979716015,-0.004306554736121515,0.2502597097971575,1390948.00979716,-0.1011456208348982
2025-05-28,1248468.5097971603,50223.80979716015,-0.0014326623388436488,0.2484685097971575,1390948.00979716,-0.10243337565203271
2025-05-29,1264808.50979716,50223.80979716015,0.013088035358340466,0.2648085097971573,1390948.00979716,-0.09068599193610029
2025-05-30,1258677.9097971602,50223.80979716015,-0.004847057837223945,0.25867790979715743,1390948.00979716,-0.09509348952538393
2025-06-03,1262131.60979716,50223.80979716015,0.0027439108711746485,0.26213160979715733,1390948.00979716,-0.09261050671389598
2025-06-04,1272125.30979716,50223.80979716015,0.007918112439641911,0.27212530979715743,1390948.00979716,-0.08542569467950689
2025-06-05,1280088.50979716,50223.80979716015,0.006259760684479865,0.2800885097971575,1390948.00979716,-0.07970067840002625
2025-06-06,1278108.20979716,50223.80979716015,-0.001547002402446207,0.27810820979715745,1390948.00979716,-0.08112438366151105
2025-06-09,1286322.9097971602,50223.80979716015,0.006427233576180358,0.2863229097971576,1390948.00979716,-0.07521855544784682
2025-06-10,1275069.9097971602,50223.80979716015,-0.008748192164107937,0.2750699097971576,1390948.00979716,-0.08330872123459035
2025-06-11,1277883.50979716,50223.80979716015,0.002206624106161792,0.2778835097971575,1390948.00979716,-0.08128592816095839
2025-06-12,1280383.40979716,50223.80979716015,0.0019562816022227203,0.28038340979715737,1390948.00979716,-0.0794886647245166
2025-06-13,1270497.30979716,50223.80979716015,-0.007721202824368056,0.27049730979715747,1390948.00979716,-0.0865961194463085
2025-06-16,1272847.60979716,50223.80979716015,0.001849905530594942,0.2728476097971573,1390948.00979716,-0.0849064085560053
2025-06-17,1263953.20979716,50223.80979716015,-0.006987796442825767,0.26395320979715753,1390948.00979716,-0.09130089629915034
2025-06-18,1261060.30979716,50223.80979716015,-0.002288771433607284,0.26106030979715755,1390948.00979716,-0.09338070084944533
2025-06-19,1251956.30979716,50223.80979716015,-0.007219321652795818,0.25195630979715755,1390948.00979716,-0.09992587718664547
2025-06-20,1248114.80979716,50223.80979716015,-0.003068397810641166,0.2481148097971575,1390948.00979716,-0.10268766265450073
2025-06-23,1253078.9097971602,50223.80979716015,0.0039772783409299794,0.25307890979715775,1390948.00979716,-0.0991188017301273
2025-06-24,1268276.80979716,50223.80979716015,0.012128446086815181,0.26827680979715773,1390948.00979716,-0.08819251268628575
2025-06-25,1289036.1097971601,50223.80979716015,0.016368114468102712,0.28903610979715766,1390948.00979716,-0.07326794336106177
2025-06-26,1283354.40979716,50223.80979716015,-0.004407712054625201,0.28335440979715765,1390948.00979716,-0.07735271141851686
2025-06-27,1284575.20979716,50223.80979716015,0.0009512571045693363,0.28457520979715767,1390948.00979716,-0.07647503663024202
2025-06-30,1297032.50979716,50223.80979716015,0.009697602682187112,0.29703250979715756,1390948.00979716,-0.06751905846840067
2025-07-01,1296551.0097971603,50223.80979716015,-0.00037123202106559283,0.29655100979715776,1390948.00979716,-0.06786522525293058
2025-07-02,1287299.0097971603,50223.80979716015,-0.007135854995359958,0.2872990097971577,1390948.00979716,-0.07451680384165814
2025-07-03,1294071.1097971601,50223.80979716015,0.00526070473795115,0.29407110979715756,1390948.00979716,-0.0696481100067337
2025-07-04,1295838.70979716,50223.80979716015,0.001365921846657292,0.29583870979715754,1390948.00979716,-0.06837732203511308
2025-07-07,1287408.80979716,50223.80979716015,-0.006505362076519083,0.28740880979715766,1390948.00979716,-0.07443786487397104
2025-07-08,1304348.5097971603,50223.80979716015,0.013157980488473608,0.30434850979715766,1390948.00979716,-0.062259336359112696
2025-07-09,1303128.7097971602,50223.80979716015,-0.0009351795097997107,0.30312870979715756,1390948.00979716,-0.0631362922132556
2025-07-10,1306050.30979716,50223.80979716015,0.002241988821238161,0.3060503097971572,1390948.00979716,-0.0610358542533739
2025-07-11,1318367.0097971598,50223.80979716015,0.009430494298426018,0.3183670097971567,1390948.00979716,-0.05218095823048384
2025-07-14,1316618.80979716,50223.80979716015,-0.0013260343948295894,0.31661880979715695,1390948.00979716,-0.053437798879944674
2025-07-15,1325495.1097971604,50223.80979716015,0.006741738712792378,0.325495109797157,1390948.00979716,-0.04705632384458753
2025-07-16,1323172.1097971601,50223.80979716015,-0.0017525526747177445,0.3231721097971567,1390948.00979716,-0.04872640783308901
2025-07-17,1340195.30979716,50223.80979716015,0.012865446508398382,0.3401953097971566,1390948.00979716,-0.03648784831821367
2025-07-18,1347008.60979716,50223.80979716015,0.005083811255115478,0.3470086097971563,1390948.00979716,-0.03158953439705325
2025-07-21,1351148.80979716,50223.80979716015,0.0030736254912457905,0.35114880979715646,1390948.00979716,-0.028613003303986764
2025-07-22,1358757.50979716,50223.80979716015,0.005631282020773343,0.3587575097971565,1390948.00979716,-0.02314284917427956
2025-07-23,1360221.50979716,50223.80979716015,0.001077454946481593,0.3602215097971564,1390948.00979716,-0.022090329605116442
2025-07-24,1376349.0097971603,50223.80979716015,0.011856524752652309,0.37634900979715646,1390948.00979716,-0.010495719392221365
2025-07-25,1383306.50979716,50223.80979716015,0.005055040509692521,0.3833065097971562,1390948.00979716,-0.005493735169234937
2025-07-28,1396587.6097971601,50223.80979716015,0.0096009813486293,0.3965876097971561,1396587.6097971601,0.0
2025-07-29,1416917.6097971601,50223.80979716015,0.0145569098976559,0.41691760979715586,1416917.6097971601,0.0
2025-07-30,1411162.20979716,50223.80979716015,-0.004061915781274017,0.4111622097971557,1416917.6097971601,-0.0040619157812740135
2025-07-31,1392330.10979716,50223.80979716015,-0.013345099428865081,0.39233010979715566,1416917.6097971601,-0.017352808540166336
2025-08-01,1379993.5097971603,50223.80979716015,-0.008860398775543898,0.37999350979715607,1416917.6097971601,-0.026059454512168675
2025-08-04,1387611.4097971602,50223.80979716015,0.005520243353260179,0.3876114097971559,1416917.6097971601,-0.02068306568946892
2025-08-05,1394620.70979716,50223.80979716015,0.005051342148465254,0.3946207097971557,1416917.6097971601,-0.015736200782480267
2025-08-06,1399368.9097971602,50223.80979716015,0.0034046532986669042,0.3993689097971558,1416917.6097971601,-0.012385123791715844
2025-08-07,1394514.5097971603,50223.80979716015,-0.003468992319333064,0.39451450979715585,1416917.6097971601,-0.015811152211741508
2025-08-08,1386201.9097971602,50223.80979716015,-0.005960927578451125,0.38620190979715563,1416917.6097971601,-0.02167783065692654
2025-08-11,1395784.70979716,50223.80979716015,0.006912990042988731,0.3957847097971554,1416917.6097971601,-0.014914699241422679
2025-08-12,1409318.0097971603,50223.80979716015,0.009695836259710156,0.4093180097971556,1416917.6097971601,-0.00536347346342021
2025-08-13,1434024.30979716,50223.80979716015,0.017530677837258146,0.43402430979715545,1434024.30979716,0.0
2025-08-14,1428880.80979716,50223.80979716015,-0.003586759279365026,0.4288808097971555,1434024.30979716,-0.0035867592793650325
2025-08-15,1447647.0097971598,50223.80979716015,0.013133495720097033,0.4476470097971552,1447647.0097971598,0.0
2025-08-18,1468215.5097971603,50223.80979716015,0.014208228843634041,0.46821550979715565,1468215.5097971603,0.0
2025-08-19,1455471.90979716,50223.80979716015,-0.008679652213836708,0.45547190979715535,1468215.5097971603,-0.008679652213836717
2025-08-20,1480210.50979716,50223.80979716015,0.016996961489588402,0.4802105097971552,1480210.50979716,0.0
2025-08-21,1483249.00979716,50223.80979716015,0.0020527485650783106,0.4832490097971551,1483249.00979716,0.0
2025-08-22,1546991.80979716,50223.80979716015,0.042975117177874944,0.5469918097971549,1546991.80979716,0.0
2025-08-25,1582280.20979716,50223.80979716015,0.022810980495512112,0.5822802097971547,1582280.20979716,0.0
2025-08-26,1569546.0097971603,50223.80979716015,-0.008048005606814845,0.569546009797155,1582280.20979716,-0.00804800560681485
2025-08-27,1555103.0097971603,50223.80979716015,-0.009202023967342376,0.555103009797155,1582280.20979716,-0.017175971633673973
2025-08-28,1615320.8097971603,50223.80979716015,0.038722708155426,0.6153208097971548,1615320.8097971603,0.0
2025-08-29,1618812.70979716,50223.80979716015,0.0021617377667773052,0.6188127097971545,1618812.70979716,0.0
2025-09-01,1649792.8097971603,50223.80979716015,0.019137544332650025,0.6497928097971548,1649792.8097971603,0.0
2025-09-02,1618431.80979716,50223.80979716015,-0.01900905363010763,0.6184318097971548,1649792.8097971603,-0.019009053630107662
2025-09-03,1603081.9097971602,50223.80979716015,-0.009484428016725444,0.6030819097971551,1649792.8097971603,-0.02831319164601231
2025-09-04,1532274.30979716,50223.80979716015,-0.044169670662030924,0.5322743097971552,1649792.8097971603,-0.07123227795764789
2025-09-05,1586471.90979716,50223.80979716015,0.035370690256612436,0.5864719097971549,1649792.8097971603,-0.038381122540948394
2025-09-08,1408264.1097971604,50223.80979716015,-0.11232962834040006,0.40826410979715577,1649792.8097971603,-0.14639941365103631
2025-09-09,1388071.9097971602,50223.80979716015,-0.014338361575449543,0.38807190979715567,1649792.8097971603,-0.15863864749912346
2025-09-10,1394597.80979716,50223.80979716015,0.004701413488695572,0.3945978097971554,1649792.8097971603,-0.1546830598876086
2025-09-11,1440344.20979716,50223.80979716015,0.032802575537282275,0.44034420979715505,1649792.8097971603,-0.1269544871066275
2025-09-12,1442224.9097971602,50223.80979716015,0.0013057295521499146,0.4422249097971551,1649792.8097971603,-0.1258145257800707
2025-09-15,1442939.9097971602,50223.80979716015,0.0004957617880143594,0.4429399097971549,1649792.8097971603,-0.1253811380263152
2025-09-16,1451007.10979716,50223.80979716015,0.005590808006089354,0.45100710979715464,1649792.8097971603,-0.12049131189051603
2025-09-17,1463283.2097971602,50223.80979716015,0.008460399619762304,0.46328320979715487,1649792.8097971603,-0.11305031692005688
2025-09-18,1460051.80979716,50223.80979716015,-0.002208321655278289,0.46005180979715465,1649792.8097971603,-0.1150089871123445
2025-09-19,1451221.1097971601,50223.80979716015,-0.006048210029770629,0.4512211097971548,1649792.8097971603,-0.12036159863274849
2025-09-22,1472738.80979716,50223.80979716015,0.014827306366159032,0.47273880979715455,1649792.8097971603,-0.1073189305642378
2025-09-23,1465262.5097971603,50223.80979716015,-0.005076460231960289,0.4652625097971548,1649792.8097971603,-0.11185059051305223
2025-09-24,1494395.0097971603,50223.80979716015,0.019882102903208132,0.4943950097971548,1649792.8097971603,-0.0941923125602093
2025-09-25,1509577.2097971602,50223.80979716015,0.010159429000007547,0.5095772097971545,1649792.8097971603,-0.08498982367200364
2025-09-26,1485336.80979716,50223.80979716015,-0.016057741096434097,0.48533680979715443,1649792.8097971603,-0.09968282018408109
2025-09-29,1503979.10979716,50223.80979716015,0.01255089073201221,0.5039791097971542,1649792.8097971603,-0.08838303763605808
2025-09-30,1522111.7097971602,50223.80979716015,0.01205641746077557,0.5221117097971544,1649792.8097971603,-0.07739220297347417
2025-10-09,1549978.20979716,50223.80979716015,0.018307788988571216,0.549978209797154,1649792.8097971603,-0.060501294106301985
2025-10-10,1498916.6097971601,50223.80979716015,-0.032943430867123036,0.49891660979715424,1649792.8097971603,-0.09145160477366258
2025-10-13,1492880.90979716,50223.80979716015,-0.004026708330903683,0.49288090979715404,1649792.8097971603,-0.09511006416574967
2025-10-14,1450318.50979716,50223.80979716015,-0.028510244669002427,0.45031850979715426,1649792.8097971603,-0.12090869763490202
2025-10-15,1471209.70979716,50223.80979716015,0.014404560004492861,0.47120970979715393,1649792.8097971603,-0.10824577422055613
2025-10-16,1466678.8097971603,50223.80979716015,-0.003079710506141531,0.46667880979715415,1649792.8097971603,-0.11099211907858515
2025-10-17,1425732.50979716,50223.80979716015,-0.027917700676171275,0.42573250979715405,1649792.8097971603,-0.13581117499690654
2025-10-20,1432340.70979716,50223.80979716015,0.004634950774139224,0.4323407097971539,1649792.8097971603,-0.1318057023334559
2025-10-21,1461850.50979716,50223.80979716015,0.02060250036751321,0.4618505097971539,1649792.8097971603,-0.11391872899670809
2025-10-22,1455067.3097971599,50223.80979716015,-0.004640146139800128,0.4550673097971538,1649792.8097971603,-0.11803027558590323
2025-10-23,1455364.50979716,50223.80979716015,0.0002042517194902338,0.4553645097971539,1649792.8097971603,-0.11785013175315327
2025-10-24,1488972.80979716,50223.80979716015,0.02309270273787578,0.48897280979715396,1649792.8097971603,-0.0974789070754726
2025-10-27,1513404.40979716,50223.80979716015,0.016408358728409622,0.5134044097971537,1649792.8097971603,-0.08267001722281062
2025-10-28,1502043.40979716,50223.80979716015,-0.007506916146440168,0.5020434097971538,1649792.8097971603,-0.08955633648213436
2025-10-29,1521185.20979716,50223.80979716015,0.01274383940913193,0.5211852097971537,1649792.8097971603,-0.07795378864320086
2025-10-30,1495006.9097971602,50223.80979716015,-0.017209147072558273,0.4950069097971541,1649792.8097971603,-0.09382141750213523
2025-10-31,1470685.4097971602,50223.80979716015,-0.01626848668097458,0.47068540979715423,1649792.8097971603,-0.10856357170208612
2025-11-03,1463568.00979716,50223.80979716015,-0.004839512211508135,0.46356800979715396,1649792.8097971603,-0.11287768918261704
2025-11-04,1446351.9097971602,50223.80979716015,-0.011763102148144022,0.4463519097971542,1649792.8097971603,-0.12331299954265948
2025-11-05,1447343.70979716,50223.80979716015,0.000685725232760781,0.44734370979715377,1649792.8097971603,-0.12271183314521243
2025-11-06,1476621.50979716,50223.80979716015,0.020228643550123326,0.47662150979715356,1649792.8097971603,-0.10496548352716573
2025-11-07,1464577.80979716,50223.80979716015,-0.008156253935143076,0.4645778097971536,1649792.8097971603,-0.11226561232423612
2025-11-10,1464033.0097971603,50223.80979716015,-0.0003719843332019579,0.4640330097971539,1649792.8097971603,-0.11259583560849616
2025-11-11,1449163.20979716,50223.80979716015,-0.01015673820227625,0.44916320979715363,1649792.8097971603,-0.12160896738583038
2025-11-12,1445907.9097971602,50223.80979716015,-0.0022463308328504183,0.4459079097971539,1649792.8097971603,-0.12358212424569089
2025-11-13,1463558.6097971601,50223.80979716015,0.012207347287059411,0.463558609797154,1649792.8097971603,-0.11288338686777125
2025-11-14,1436559.10979716,50223.80979716015,-0.018447843372492057,0.43655910979715395,1649792.8097971603,-0.12924877519997022
2025-11-17,1428326.70979716,50223.80979716015,-0.005730637844176378,0.42832670979715415,1649792.8097971603,-0.1342387351216722
2025-11-18,1424465.0097971603,50223.80979716015,-0.0027036531442782286,0.4244650097971545,1649792.8097971603,-0.1365794532876548
2025-11-19,1419321.7097971602,50223.80979716015,-0.0036106889004823284,0.41932170979715444,1649792.8097971603,-0.13969699627211746
2025-11-20,1407704.1097971601,50223.80979716015,-0.008185318324807733,0.4077041097971543,1649792.8097971603,-0.1467388502134184
2025-11-21,1367100.0097971603,50223.80979716015,-0.028844200792914276,0.3671000097971546,1649792.8097971603,-0.17135048614665543
2025-11-24,1375304.9097971602,50223.80979716015,0.006001682350377013,0.37530490979715436,1649792.8097971603,-0.1663771949847133
2025-11-25,1387576.50979716,50223.80979716015,0.008922821341348808,0.3875765097971542,1649792.8097971603,-0.15893892762948786
2025-11-26,1399234.4097971602,50223.80979716015,0.008401626805936813,0.3992344097971543,1649792.8097971603,-0.15187264637842976
2025-11-27,1395644.7097971602,50223.80979716015,-0.0025654743585961093,0.39564470979715427,1649792.8097971603,-0.15404849535696985
2025-11-28,1404877.10979716,50223.80979716015,0.006615150643419554,0.40487710979715397,1649792.8097971603,-0.14845239871672883
2025-12-01,1417527.9097971602,50223.80979716015,0.009004915740869812,0.41752790979715404,1649792.8097971603,-0.14078428431783307
2025-12-02,1404378.1097971601,50223.80979716015,-0.009276572199472088,0.40437810979715394,1649792.8097971603,-0.14875486093927975
2025-12-03,1395807.90979716,50223.80979716015,-0.006102487599467077,0.39580790979715386,1649792.8097971603,-0.15394957384450442
2025-12-04,1405098.2097971602,50223.80979716015,0.006655858542419679,0.4050982097971543,1649792.8097971603,-0.14831838188825963
2025-12-05,1413651.7097971602,50223.80979716015,0.006087474840092977,0.41365170979715415,1649792.8097971603,-0.14313379146623467
2025-12-08,1431573.50979716,50223.80979716015,0.012677663016848362,0.43157350979715403,1649792.8097971603,-0.13227073042391913
2025-12-09,1428913.80979716,50223.80979716015,-0.0018578857332843812,0.4289138097971541,1649792.8097971603,-0.13388287225421777
2025-12-10,1430410.20979716,50223.80979716015,0.0010472290139125207,0.43041020979715405,1649792.8097971603,-0.1329758492685958
2025-12-11,1414501.70979716,50223.80979716015,-0.011121634822682025,0.41450170979715417,1649792.8097971603,-0.1426185752554765
